videoID,startingTimeStamp,endingTimeStamp,is_anime,is_videoGame,is_fastRepetitiveMovement,is_cartoonCharacter,is_appearanceUnpleasant,is_violenceActivity,is_obscene,is_audio,is_loud,is_screaming,is_explosion,videoClass,audioClass
xrQcnineoEo,20,30,no,yes,no,yes,no,no,no,yes,yes,no,no,0,1
xrQcnineoEo,30,40,no,yes,no,no,no,no,no,yes,yes,no,no,0,1
xrQcnineoEo,40,50,no,yes,no,no,no,no,no,yes,yes,no,no,0,1
XsM2q-8h-tE,0,10,no,yes,no,yes,no,no,no,yes,yes,no,no,0,1
XsM2q-8h-tE,90,100,no,yes,no,yes,yes,yes,no,yes,yes,yes,no,1,1
XsM2q-8h-tE,170,180,no,yes,no,yes,no,yes,no,yes,yes,no,no,1,1
XsM2q-8h-tE,100,110,no,yes,no,yes,no,no,no,yes,yes,no,no,0,1
XsM2q-8h-tE,320,330,no,yes,no,yes,no,no,no,yes,yes,no,no,0,1
XYCTa0S8lSQ,0,10,no,no,no,no,no,no,no,yes,yes,no,no,0,0
XYCTa0S8lSQ,990,1000,no,no,no,yes,yes,no,no,yes,no,no,no,1,0
XYCTa0S8lSQ,860,870,no,no,no,yes,yes,no,no,yes,no,no,no,1,0
XYCTa0S8lSQ,450,460,no,yes,no,no,no,no,no,yes,no,no,no,0,0
XYCTa0S8lSQ,20,30,no,no,no,no,no,no,no,yes,no,no,no,0,0
x_vfl0FJ41Y,0,10,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
x_vfl0FJ41Y,90,100,yes,yes,no,yes,yes,no,yes,yes,yes,no,no,0,0
x_vfl0FJ41Y,240,250,yes,no,no,yes,no,no,no,yes,yes,yes,no,0,0
x_vfl0FJ41Y,280,290,yes,yes,no,yes,no,no,no,yes,yes,yes,no,0,0
x_vfl0FJ41Y,410,420,no,yes,no,yes,no,no,no,yes,yes,no,no,0,1
Y3cggdZ2JaE,0,10,no,yes,no,yes,no,no,no,yes,yes,no,no,0,1
Y8WmIU7K_2k,0,10,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
Y8WmIU7K_2k,90,100,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
Y8WmIU7K_2k,130,140,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
Y8WmIU7K_2k,120,130,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
Y8WmIU7K_2k,50,60,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
YAysOm6-85E,0,10,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,1
YAysOm6-85E,90,100,no,no,no,yes,yes,no,no,no,no,no,no,1,0
YAysOm6-85E,500,510,no,no,no,yes,yes,yes,no,yes,yes,yes,no,1,1
YAysOm6-85E,480,490,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
YAysOm6-85E,160,170,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
ybrCeEGEq0o,0,10,no,no,no,yes,no,no,no,yes,yes,no,no,0,1
ybrCeEGEq0o,90,100,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
ybrCeEGEq0o,120,130,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
ybrCeEGEq0o,110,120,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
ybrCeEGEq0o,160,170,no,no,no,yes,yes,no,no,yes,yes,no,no,1,1
yCGdBYccWRE,0,10,no,yes,no,yes,no,no,no,yes,yes,no,no,0,1
yCGdBYccWRE,90,100,yes,yes,no,yes,no,no,no,yes,yes,yes,no,0,0
yCGdBYccWRE,120,130,yes,yes,no,yes,no,no,yes,yes,yes,no,no,0,0
yCGdBYccWRE,40,50,yes,yes,no,yes,no,no,no,yes,yes,yes,no,0,0
yCGdBYccWRE,140,150,yes,yes,no,yes,no,no,no,yes,yes,no,no,0,0
YhZyxsHh5Lw,0,10,no,yes,no,yes,no,no,no,yes,yes,no,no,0,1
YhZyxsHh5Lw,50,60,no,no,no,yes,yes,no,no,yes,no,no,no,1,0
YhZyxsHh5Lw,30,40,no,no,no,yes,no,no,no,yes,no,no,no,0,0
YhZyxsHh5Lw,40,50,no,no,no,yes,no,yes,no,yes,no,no,no,1,0
YhZyxsHh5Lw,20,30,no,no,no,yes,no,no,no,yes,no,no,no,0,0
yM0zLIyeEg0,0,10,yes,no,no,yes,no,yes,no,yes,no,no,no,0,0
yM0zLIyeEg0,90,100,yes,no,no,yes,no,no,no,no,no,no,no,0,0
yM0zLIyeEg0,620,630,yes,no,no,yes,no,no,no,yes,no,no,no,0,0
yM0zLIyeEg0,570,580,yes,no,no,yes,no,no,no,yes,no,no,no,0,0
yM0zLIyeEg0,340,350,yes,no,no,yes,no,no,no,no,no,no,no,0,0
yR6fXIc8OIA,0,10,no,not-sure,no,no,no,no,no,yes,no,no,no,0,0
yR6fXIc8OIA,90,100,yes,no,no,yes,no,no,no,yes,no,no,no,0,0
yR6fXIc8OIA,150,160,yes,no,no,yes,no,no,no,yes,no,no,no,0,0
yR6fXIc8OIA,240,250,yes,no,no,yes,no,no,no,yes,no,yes,no,0,0
yR6fXIc8OIA,380,390,yes,no,no,yes,no,no,no,yes,no,no,no,0,0
Z7OXaOAdF34,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
Z7OXaOAdF34,10,20,no,no,no,yes,no,no,no,yes,no,no,no,0,0
Z7OXaOAdF34,20,30,no,no,no,yes,no,yes,no,yes,yes,yes,no,1,1
Z7OXaOAdF34,30,40,no,no,no,yes,no,yes,no,yes,yes,yes,no,1,1
zexTOj-ampk,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
zexTOj-ampk,50,60,no,no,no,yes,no,yes,yes,yes,no,no,no,1,0
zexTOj-ampk,20,30,no,no,no,yes,no,yes,yes,yes,no,no,no,1,0
zexTOj-ampk,30,40,no,no,no,yes,no,yes,yes,yes,yes,no,no,1,1
zexTOj-ampk,40,50,no,no,no,yes,no,yes,yes,yes,no,yes,no,1,1
ZgAPC0fDmxc,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
ZgAPC0fDmxc,50,60,no,no,no,yes,no,no,no,yes,no,no,no,0,0
ZgAPC0fDmxc,30,40,no,no,no,yes,no,no,no,no,no,no,no,0,0
ZgAPC0fDmxc,10,20,no,no,no,yes,no,no,no,yes,no,no,no,0,0
ZgAPC0fDmxc,40,50,no,no,no,yes,no,no,no,yes,no,no,no,0,0
ZGk2nd4L4mE,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
ZGk2nd4L4mE,10,20,no,no,no,yes,no,no,no,yes,no,no,no,0,0
ZGk2nd4L4mE,20,30,no,no,no,yes,no,no,no,yes,no,no,no,0,0
zQu_Xi6aoFo,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
zQu_Xi6aoFo,90,100,no,no,no,yes,no,no,no,yes,no,no,no,0,0
zQu_Xi6aoFo,240,250,no,no,no,yes,no,no,no,yes,no,no,no,0,0
zQu_Xi6aoFo,410,420,no,no,no,yes,no,no,no,yes,no,no,no,0,0
zQu_Xi6aoFo,500,510,no,no,no,yes,no,no,no,yes,no,no,no,0,0
ZugzorDwM9w,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
ZugzorDwM9w,90,100,no,no,no,yes,no,yes,no,yes,no,no,no,1,0
ZugzorDwM9w,260,270,no,no,no,yes,no,yes,no,yes,yes,yes,no,1,1
ZugzorDwM9w,140,150,no,no,no,yes,no,no,no,yes,yes,yes,no,0,1
ZugzorDwM9w,70,80,no,no,no,yes,no,no,no,yes,yes,yes,no,0,1
_JVUA6LZJIc,0,10,no,no,no,no,no,no,no,yes,no,no,no,0,0
_JVUA6LZJIc,990,1000,no,no,no,no,no,no,no,yes,no,no,no,0,0
_JVUA6LZJIc,540,550,no,no,no,no,no,no,no,yes,no,no,no,0,0
_JVUA6LZJIc,1510,1520,no,no,no,yes,no,no,no,yes,no,no,no,0,0
_JVUA6LZJIc,550,560,no,no,no,no,no,no,no,yes,no,no,no,0,0
_R9EBv96brA,0,10,no,no,no,no,no,no,no,yes,yes,no,no,0,0
_R9EBv96brA,10,20,no,no,no,no,no,no,no,yes,no,no,no,0,0
_R9EBv96brA,20,30,no,no,no,yes,no,no,no,yes,no,no,no,0,0
_R9EBv96brA,30,40,no,no,no,yes,no,no,no,yes,no,no,no,0,0
_SOEN8_ffsU,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
_SOEN8_ffsU,60,70,no,no,no,yes,no,no,no,yes,no,no,no,0,0
_SOEN8_ffsU,10,20,no,no,no,yes,yes,no,no,no,no,no,no,1,0
_SOEN8_ffsU,30,40,no,no,no,yes,no,no,no,yes,yes,yes,no,0,1
_SOEN8_ffsU,40,50,no,no,no,yes,yes,yes,no,yes,yes,no,no,1,1
_Wq5YYxPrHI,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
-GQj_vB0ZrY,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
-GQj_vB0ZrY,90,100,no,no,no,yes,no,no,no,yes,no,no,no,0,0
-GQj_vB0ZrY,100,110,no,no,no,yes,no,no,no,yes,no,no,no,0,0
-GQj_vB0ZrY,70,80,no,no,no,yes,no,no,no,yes,no,no,no,0,0
-GQj_vB0ZrY,170,180,no,no,no,yes,no,no,no,yes,no,no,no,0,0
-h62g6C4Qv0,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
-h62g6C4Qv0,90,100,no,no,no,yes,no,no,no,yes,no,no,no,0,0
-h62g6C4Qv0,10,20,no,no,no,yes,no,no,no,yes,no,no,no,0,0
-h62g6C4Qv0,130,140,no,no,no,yes,no,no,no,yes,no,no,no,0,0
-h62g6C4Qv0,50,60,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0h2Jf4oWpP4,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0h2Jf4oWpP4,70,80,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0h2Jf4oWpP4,20,30,no,no,no,no,no,no,no,yes,no,no,no,0,0
0h2Jf4oWpP4,60,70,no,no,no,no,no,no,no,yes,no,no,no,0,0
0h2Jf4oWpP4,10,20,no,no,no,no,no,no,no,yes,no,no,no,0,0
0lgBKMT2FTw,0,10,no,no,no,no,no,no,no,yes,no,no,no,0,0
0lgBKMT2FTw,90,100,no,no,no,no,no,no,no,no,no,no,no,0,0
0lgBKMT2FTw,460,470,no,no,no,no,no,no,no,yes,no,no,no,0,0
0lgBKMT2FTw,400,410,no,no,no,no,no,no,no,yes,no,no,no,0,0
0lgBKMT2FTw,10,20,no,no,no,no,no,no,no,yes,no,no,no,0,0
0NmeiqNZAXU,0,10,no,no,no,no,no,no,no,yes,no,no,no,0,0
0NmeiqNZAXU,90,100,no,no,no,no,no,no,no,yes,no,no,no,0,0
0NmeiqNZAXU,580,590,no,no,no,no,no,no,no,yes,no,no,no,0,0
0NmeiqNZAXU,650,660,no,no,no,no,no,no,no,yes,no,no,no,0,0
0NmeiqNZAXU,460,470,no,no,no,no,no,no,no,yes,no,no,no,0,0
0OZCTlAOjMQ,0,10,no,no,no,yes,yes,no,no,yes,yes,yes,no,1,1
0OZCTlAOjMQ,10,20,no,yes,no,yes,yes,yes,no,yes,no,yes,no,1,1
0r01UYJfNrM,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0r01UYJfNrM,90,100,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0r01UYJfNrM,540,550,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0r01UYJfNrM,470,480,no,no,no,no,no,no,no,yes,no,no,no,0,0
0r01UYJfNrM,110,120,no,no,no,no,no,no,no,yes,no,no,no,0,0
0rThItknGm8,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0rThItknGm8,990,1000,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0rThItknGm8,540,550,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0rThItknGm8,760,770,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0rThItknGm8,300,310,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0sKGQ-vTRIc,0,10,no,no,no,yes,no,no,no,no,no,no,no,0,0
0sKGQ-vTRIc,90,100,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0sKGQ-vTRIc,290,300,no,no,no,no,no,no,no,yes,no,no,no,0,0
0sKGQ-vTRIc,310,320,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0sKGQ-vTRIc,680,690,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0T5GxCHkEJE,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0T5GxCHkEJE,10,20,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0T5GxCHkEJE,20,30,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0XCfIV5H4eI,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0XCfIV5H4eI,10,20,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0XCfIV5H4eI,20,30,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0XCfIV5H4eI,30,40,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0y927NfY1Dc,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0y927NfY1Dc,990,1000,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0y927NfY1Dc,1980,1990,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0y927NfY1Dc,1590,1600,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0y927NfY1Dc,590,600,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0YXDJWqNNfk,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
0YXDJWqNNfk,10,20,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
0YXDJWqNNfk,20,30,no,yes,no,no,no,no,no,yes,no,no,no,0,0
0YXDJWqNNfk,30,40,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
11RnlOOuTws,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
11RnlOOuTws,90,100,no,no,no,yes,no,no,no,yes,no,no,no,0,0
11RnlOOuTws,140,150,no,no,no,yes,no,no,no,yes,no,no,no,0,0
11RnlOOuTws,250,260,no,no,no,yes,no,no,no,no,no,no,no,0,0
11RnlOOuTws,150,160,no,no,no,yes,no,no,no,yes,no,no,no,0,0
1HeQReL0qgc,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
1HeQReL0qgc,90,100,no,no,no,yes,no,no,no,yes,no,no,no,0,0
1HeQReL0qgc,60,70,no,no,no,yes,no,no,no,yes,no,no,no,0,0
1HeQReL0qgc,20,30,no,no,no,yes,no,no,no,yes,no,no,no,0,0
1HeQReL0qgc,100,110,no,no,no,yes,no,no,no,yes,no,no,no,0,0
1MfxdXkJmXM,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
1MfxdXkJmXM,990,1000,no,no,no,yes,no,no,no,yes,no,no,no,0,0
1MfxdXkJmXM,730,740,no,no,no,yes,no,no,no,yes,no,no,no,0,0
1MfxdXkJmXM,1180,1190,no,no,no,yes,no,no,no,no,no,no,no,0,0
1MfxdXkJmXM,110,120,no,no,no,yes,no,no,no,yes,no,no,no,0,0
1T2xUj68-4E,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
1T2xUj68-4E,90,100,no,no,no,yes,no,no,no,yes,no,no,no,0,0
1T2xUj68-4E,260,270,no,no,no,yes,no,no,no,yes,no,no,no,0,0
1T2xUj68-4E,240,250,no,no,no,yes,no,no,no,yes,no,no,no,0,0
1T2xUj68-4E,140,150,no,no,no,yes,no,no,no,yes,no,no,no,0,0
21GJgr8CQTs,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
21GJgr8CQTs,10,20,no,no,no,no,no,no,no,yes,no,no,no,0,0
21GJgr8CQTs,20,30,no,no,no,yes,no,no,no,yes,no,no,no,0,0
21GJgr8CQTs,30,40,no,no,no,no,no,no,no,yes,no,no,no,0,0
21zJHyPNbt8,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
21zJHyPNbt8,990,1000,no,no,no,yes,no,no,no,yes,no,no,no,0,0
21zJHyPNbt8,530,540,no,no,no,yes,no,no,no,yes,no,no,no,0,0
21zJHyPNbt8,6920,6930,no,no,no,yes,no,no,no,yes,no,no,no,0,0
21zJHyPNbt8,4120,4130,no,no,no,yes,no,no,no,yes,no,no,no,0,0
28cw5V5yMw8,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
28cw5V5yMw8,90,100,no,no,no,yes,no,no,no,yes,no,no,no,0,0
28cw5V5yMw8,340,350,no,no,no,yes,no,no,no,yes,no,no,no,0,0
28cw5V5yMw8,300,310,no,no,no,yes,no,no,no,yes,no,no,no,0,0
28cw5V5yMw8,280,290,no,no,no,yes,no,no,no,yes,no,no,no,0,0
2UJWvlSYp5w,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
2UJWvlSYp5w,60,70,no,no,no,yes,no,no,no,yes,no,no,no,0,0
2UJWvlSYp5w,20,30,no,no,no,yes,no,no,no,yes,no,no,no,0,0
2UJWvlSYp5w,50,60,no,no,no,yes,no,no,no,yes,no,no,no,0,0
2UJWvlSYp5w,40,50,no,no,no,yes,no,no,no,yes,no,no,no,0,0
2Vc8qPV8wro,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
2Vc8qPV8wro,990,1000,no,no,no,yes,no,no,no,yes,no,no,no,0,0
2Vc8qPV8wro,1000,1010,no,no,no,yes,no,no,no,yes,no,no,no,0,0
2Vc8qPV8wro,230,240,no,no,no,yes,no,no,no,yes,no,no,no,0,0
2Vc8qPV8wro,1330,1340,no,no,no,yes,no,yes,no,yes,no,no,no,1,0
2VfVJTCNcuU,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
2VfVJTCNcuU,990,1000,no,no,no,yes,no,no,no,yes,no,no,no,0,0
2VfVJTCNcuU,170,180,no,no,no,yes,no,no,no,yes,no,no,no,0,0
2VfVJTCNcuU,50,60,no,no,no,yes,no,no,no,yes,no,no,no,0,0
2VfVJTCNcuU,950,960,no,no,no,yes,no,no,no,yes,no,no,no,0,0
3ayCXNrnV00,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
3ayCXNrnV00,90,100,no,no,no,yes,no,no,no,yes,no,no,no,0,0
3ayCXNrnV00,20,30,no,no,no,yes,no,no,no,yes,no,no,no,0,0
3ayCXNrnV00,100,110,no,no,no,yes,no,no,no,yes,no,no,no,0,0
3ayCXNrnV00,30,40,no,no,no,yes,no,no,no,yes,no,no,no,0,0
3JiSNAAA3S4,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
3JiSNAAA3S4,90,100,no,no,no,yes,no,no,no,yes,no,no,no,0,0
3JiSNAAA3S4,110,120,no,no,no,yes,no,no,no,yes,no,no,no,0,0
3JiSNAAA3S4,550,560,no,no,no,yes,no,no,no,yes,no,no,no,0,0
3JiSNAAA3S4,190,200,no,no,no,yes,no,no,no,yes,no,no,no,0,0
3kM-GWPsNqg,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
3kM-GWPsNqg,90,100,no,no,no,yes,no,no,no,yes,no,no,no,0,0
3kM-GWPsNqg,120,130,no,no,no,yes,no,no,no,yes,no,no,no,0,0
3kM-GWPsNqg,80,90,no,no,no,yes,no,no,no,yes,no,no,no,0,0
3kM-GWPsNqg,70,80,no,no,no,yes,no,no,no,yes,no,no,no,0,0
3nhyUQLfjo0,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
3nhyUQLfjo0,90,100,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
3nhyUQLfjo0,490,500,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
3nhyUQLfjo0,680,690,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
3nhyUQLfjo0,500,510,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
3pYejPNFSD8,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
3pYejPNFSD8,50,60,no,no,no,no,no,no,no,yes,no,no,no,0,0
3pYejPNFSD8,30,40,no,no,no,yes,no,no,no,yes,no,no,no,0,0
3pYejPNFSD8,20,30,no,no,no,no,no,no,no,yes,no,no,no,0,0
3pYejPNFSD8,10,20,no,no,no,no,no,no,no,yes,no,no,no,0,0
3yUdDO6U6Gw,0,10,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
3yUdDO6U6Gw,990,1000,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
3yUdDO6U6Gw,540,550,no,yes,yes,no,no,no,no,yes,no,no,no,1,0
3yUdDO6U6Gw,170,180,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
3yUdDO6U6Gw,490,500,no,yes,no,yes,no,no,no,yes,no,no,no,0,0
4cbF92m1Rbs,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
4cbF92m1Rbs,60,70,no,no,no,yes,no,no,no,no,no,no,no,0,0
4cbF92m1Rbs,20,30,no,no,no,yes,no,no,no,yes,no,no,no,0,0
4cbF92m1Rbs,50,60,no,no,no,yes,no,no,no,yes,no,no,no,0,0
4cbF92m1Rbs,10,20,no,no,no,yes,no,no,no,yes,no,no,no,0,0
4ewaY-Twyf8,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
4ewaY-Twyf8,10,20,no,no,no,yes,no,no,no,yes,no,no,no,0,0
4J2BEJPx6vo,0,10,no,no,no,yes,no,no,no,no,no,no,no,0,0
4J2BEJPx6vo,90,100,no,no,no,yes,no,no,no,yes,no,no,no,0,0
4J2BEJPx6vo,350,360,no,no,no,yes,no,no,no,yes,no,no,no,0,0
4J2BEJPx6vo,300,310,no,no,no,yes,no,no,no,yes,no,no,no,0,0
4J2BEJPx6vo,770,780,no,no,no,yes,no,no,no,yes,no,no,no,0,0
4Qop-Web2AM,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
4Qop-Web2AM,90,100,no,no,no,yes,no,no,no,yes,no,no,no,0,0
4Qop-Web2AM,130,140,no,no,no,yes,no,no,no,yes,no,no,no,0,0
4Qop-Web2AM,170,180,no,no,no,yes,no,no,no,yes,no,no,no,0,0
4Qop-Web2AM,120,130,no,no,no,yes,no,no,no,yes,no,no,no,0,0
4vqlB0PCxV0,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
4vqlB0PCxV0,80,90,no,no,no,yes,no,no,no,yes,no,no,no,0,0
4vqlB0PCxV0,40,50,no,no,no,yes,no,no,no,yes,no,no,no,0,0
4vqlB0PCxV0,70,80,no,no,no,yes,no,no,no,yes,no,no,no,0,0
4vqlB0PCxV0,50,60,no,no,no,no,no,no,no,yes,no,no,no,0,0
5DAg5BEfgvU,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
5DAg5BEfgvU,90,100,no,no,no,yes,no,no,no,no,no,no,no,0,0
5DAg5BEfgvU,140,150,no,no,no,no,no,no,no,yes,no,no,no,0,0
5DAg5BEfgvU,160,170,no,no,no,yes,no,no,no,yes,no,no,no,0,0
5DAg5BEfgvU,70,80,no,no,no,yes,no,no,no,yes,no,no,no,0,0
5f-uSgU96zQ,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
5f-uSgU96zQ,10,20,no,no,no,yes,yes,no,no,yes,no,no,no,1,0
5f-uSgU96zQ,20,30,no,no,no,yes,no,no,no,yes,no,no,no,0,0
5f-uSgU96zQ,30,40,no,no,no,yes,no,no,no,yes,no,no,no,0,0
5f-uSgU96zQ,40,50,no,no,no,yes,no,no,no,yes,no,no,no,0,0
5F6I3bVIAFA,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
5F6I3bVIAFA,60,70,no,no,no,no,no,no,no,yes,no,no,no,0,0
5F6I3bVIAFA,40,50,no,no,no,no,no,no,no,yes,no,no,no,0,0
5F6I3bVIAFA,50,60,no,no,no,no,no,no,no,yes,no,no,no,0,0
5F6I3bVIAFA,10,20,no,no,no,no,no,no,no,yes,no,no,no,0,0
5n6Get6Vz1I,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
5n6Get6Vz1I,90,100,no,no,no,yes,no,no,no,yes,no,no,no,0,0
5n6Get6Vz1I,10,20,no,no,no,yes,no,no,no,yes,no,no,no,0,0
5n6Get6Vz1I,20,30,no,no,no,yes,no,no,no,yes,no,no,no,0,0
5n6Get6Vz1I,100,110,no,no,no,yes,no,no,no,yes,no,no,no,0,0
5VQ_QpmHEfU,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
5VQ_QpmHEfU,90,100,no,no,no,yes,no,no,no,yes,no,no,no,0,0
5VQ_QpmHEfU,40,50,no,no,no,yes,no,no,no,yes,no,no,no,0,0
5VQ_QpmHEfU,110,120,no,no,no,yes,no,no,no,yes,no,no,no,0,0
5VQ_QpmHEfU,60,70,no,no,no,yes,no,no,no,yes,no,no,no,0,0
6jUPL3WEkFE,0,10,no,no,no,yes,no,no,no,yes,no,no,no,0,0
6jUPL3WEkFE,50,60,no,no,no,yes,no,no,no,yes,no,no,no,0,0
6jUPL3WEkFE,10,20,no,no,no,yes,no,no,no,yes,no,no,no,0,0
6jUPL3WEkFE,20,30,no,no,no,yes,no,no,no,yes,no,no,no,0,0
6jUPL3WEkFE,30,40,no,no,no,yes,no,no,no,yes,no,no,no,0,0
6Oc5DwN0z-c,0,10,no,no,no,yes,no,yes,no,yes,no,no,no,1,0
6Oc5DwN0z-c,990,1000,no,no,no,yes,no,no,no,yes,no,no,no,0,0
6Oc5DwN0z-c,470,480,no,no,no,yes,no,no,no,no,no,no,no,0,0
6Oc5DwN0z-c,400,410,no,no,no,yes,no,no,no,yes,no,no,no,0,0
6Oc5DwN0z-c,380,390,no,no,no,yes,no,yes,no,yes,no,no,no,1,0
6x8IuJlcXTk,0,10,yes,no,no,yes,no,no,no,yes,no,no,no,0,0
6x8IuJlcXTk,90,100,yes,no,no,yes,no,no,no,yes,no,no,no,0,0
6x8IuJlcXTk,310,320,yes,no,not-sure,yes,no,no,no,yes,no,no,no,0,0
6x8IuJlcXTk,270,280,yes,no,no,yes,no,no,no,yes,no,no,no,0,0
6x8IuJlcXTk,30,40,yes,no,no,yes,no,no,no,yes,no,no,no,0,0
6ZyKLZghhDM,0,10,yes,no,no,yes,no,no,no,yes,no,no,no,0,0
6ZyKLZghhDM,990,1000,yes,no,not-sure,yes,no,no,no,yes,no,no,no,0,0
6ZyKLZghhDM,6630,6640,no,no,no,not-sure,no,no,no,no,no,no,no,0,0
6ZyKLZghhDM,9420,9430,not-sure,not-sure,not-sure,not-sure,no,no,no,yes,not-sure,not-sure,no,0,0
6ZyKLZghhDM,3220,3230,yes,no,no,yes,no,no,no,yes,no,no,no,0,0
73HuRMVbcA4,0,10,no,no,not-sure,not-sure,no,no,no,yes,no,no,no,0,0
73HuRMVbcA4,90,100,no,not-sure,yes,not-sure,no,no,no,no,no,no,no,0,0
73HuRMVbcA4,320,330,not-sure,yes,no,no,no,no,no,yes,no,no,no,0,0
73HuRMVbcA4,460,470,no,yes,no,no,no,no,no,yes,no,no,no,0,0
73HuRMVbcA4,220,230,not-sure,yes,no,no,no,no,no,yes,no,no,no,0,0
74RCAhEnTT8,0,10,yes,no,no,yes,no,no,no,yes,no,no,no,0,0
7AFcHnlYp3A,0,10,yes,no,no,yes,no,no,no,yes,no,no,no,0,0
7AFcHnlYp3A,90,100,yes,no,no,yes,no,no,no,yes,no,no,no,0,0
7AFcHnlYp3A,60,70,yes,no,no,yes,no,no,no,yes,no,no,no,0,0
7AFcHnlYp3A,10,20,yes,no,no,yes,no,no,no,yes,no,no,no,0,0
7AFcHnlYp3A,70,80,yes,no,no,yes,no,no,no,yes,no,no,no,0,0
7H9vJYgkN54,0,10,not-sure,not-sure,not-sure,not-sure,no,no,no,yes,no,no,no,0,0
